no,raw_tweet,bio_tags,tokens,langs,norm_tokens,clean_tweets
419,@indomymenfess last but not least. sahabat dg namjoon. best friend material bgt. #TwitterBestFandom #SoompiAwards #TeamBTS,BIIIIIIIIIIIIIOBIIIOBIIOBIIOBIIIIBOBIIIIIIOBIOBIIIIIIBOBIIIOBIIIIIOBIIIIIIIOBIIBOBIIIIIIIIIIIIIIIIIOBIIIIIIIIIIIIOBIIIIIII,"['@indomymenfess last but not least. sahabat dg namjoon. best friend material bgt. #TwitterBestFandom #SoompiAwards #TeamBTS'
 list(['@indomymenfess', 'last', 'but', 'not', 'least', '.', 'sahabat', 'dg', 'namjoon', '.', 'best', 'friend', 'material', 'bgt', '.', '#TwitterBestFandom', '#SoompiAwards', '#TeamBTS'])]","['un', 'en', 'en', 'en', 'en', 'un', 'id', 'id', 'un', 'un', 'en', 'en', 'id', 'id', 'un', 'un', 'un', 'un']","['@indomymenfess', 'last', 'but', 'not', 'least', '.', 'sahabat', 'dengan', 'namjoon', '.', 'best', 'friend', 'material', 'sangat', '.', '#TwitterBestFandom', '#SoompiAwards', '#TeamBTS']","['@indomymenfess terakhir tapi bukan yang akhir. sahabat dengan namjoon. sahabat material sangat. #TwitterBestFandom #SoompiAwards #TeamBTS', '@indomymenfess terakhir tapi bukan yang akhir. sahabat dengan namjoon. sahabat material sangat. #TwitterBestFandom #SoompiAwards #TeamBTS']"
420,Hadir kembali bulan April 2019....Datang ya .... Jangan lupa lho.Management Perpajakan.Prepared or Not Prepaid - in conjunction to a tax audit.17 April 2019.Venue : IBIS Budget Menteng https://t.co/jHAlCrbgIG,BIIIIOBIIIIIIOBIIIIOBIIIIOBIIIBOOOBIIIIIOBIOBOOOOBIIIIIOBIIIOBIIBBIIIIIIIIIOBIIIIIIIIIBBIIIIIIIOBIOBIIOBIIIIIIOBOBIOBIIIIIIIIIIOBIOBOBIIOBIIIIBBIOBIIIIOBIIIBBIIIIOBOBIIIIIIIIIIIIIIIIIIOBIIIIIIIIIIIIIIIIIIIIII,"['Hadir kembali bulan April 2019....Datang ya .... Jangan lupa lho.Management Perpajakan.Prepared or Not Prepaid - in conjunction to a tax audit.17 April 2019.Venue : IBIS Budget Menteng https://t.co/jHAlCrbgIG'
 list(['Hadir', 'kembali', 'bulan', 'April', '2019', '.', 'Datang', 'ya', '.', 'Jangan', 'lupa', 'lho', '.', 'Management', 'Perpajakan', '.', 'Prepared', 'or', 'Not', 'Prepaid', '-', 'in', 'conjunction', 'to', 'a', 'tax', 'audit', '.', '17', 'April', '2019', '.', 'Venue', ':', 'IBIS Budget Menteng', 'https://t.co/jHAlCrbgIG'])]","['id', 'id', 'id', 'id', 'un', 'un', 'id', 'id', 'un', 'id', 'id', 'un', 'un', 'en', 'id', 'un', 'en', 'en', 'en', 'en', 'un', 'en', 'en', 'en', 'en', 'en', 'en', 'un', 'un', 'id', 'un', 'un', 'en', 'un', 'un', 'un']","['hadir', 'kembali', 'bulan', 'april', '2019', '.', 'datang', 'ya', '.', 'jangan', 'lupa', 'lho', '.', 'management', 'perpajakan', '.', 'prepared', 'or', 'not', 'prepaid', '-', 'in', 'conjunction', 'to', 'a', 'tax', 'audit', '.', '17', 'april', '2019', '.', 'venue', ':', 'ibis budget menteng', 'https://t.co/jHAlCrbgIG']","['hadir kembali bulan april 2019. datang ya. jangan lupa lho. pengelolaan perpajakan. disiapkan atau tidak dibayar - dalam hubungannya dengan audit pajak. 17 april 2019. lokasi : ibis budget menteng https://t.co/jHAlCrbgIG', 'hadir kembali bulan april 2019. datang ya. jangan lupa lho. pengelolaan perpajakan. disiapkan atau tidak dibayar - dalam hubungannya dengan audit pajak. 17 april 2019. lokasi : ibis budget menteng https://t.co/jHAlCrbgIG']"
421,"Well, pengalaman ini masih belom disamakan dengan pengalaman kalo udah padet dan sesak. Gua yakin MRT ini akan jadi moda transportasi yang diminati ketika sudah diresmikan karena cepat dan tepat waktu.",BIIIBOBIIIIIIIIIOBIIOBIIIIOBIIIIOBIIIIIIIIOBIIIIIOBIIIIIIIIIOBIIIOBIIIOBIIIIOBIIOBIIIIBOBIIOBIIIIOBIIOBIIOBIIIOBIIIOBIIIOBIIIIIIIIIIIOBIIIOBIIIIIIIOBIIIIIOBIIIIOBIIIIIIIIIOBIIIIIOBIIIIOBIIOBIIIIOBIIIIB,"['Well, pengalaman ini masih belom disamakan dengan pengalaman kalo udah padet dan sesak. Gua yakin MRT ini akan jadi moda transportasi yang diminati ketika sudah diresmikan karena cepat dan tepat waktu.'
 list(['Well', ',', 'pengalaman', 'ini', 'masih', 'belom', 'disamakan', 'dengan', 'pengalaman', 'kalo', 'udah', 'padet', 'dan', 'sesak', '.', 'Gua', 'yakin', 'MRT', 'ini', 'akan', 'jadi', 'moda', 'transportasi', 'yang', 'diminati', 'ketika', 'sudah', 'diresmikan', 'karena', 'cepat', 'dan', 'tepat', 'waktu', '.'])]","['en', 'un', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'un', 'id', 'id', 'un', 'id', 'id', 'id', 'un', 'en', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'un']","['well', ',', 'pengalaman', 'ini', 'masih', 'belum', 'disamakan', 'dengan', 'pengalaman', 'kalau', 'sudah', 'padat', 'dan', 'sesak', '.', 'saya', 'yakin', 'mrt', 'ini', 'akan', 'jadi', 'moda', 'transportasi', 'yang', 'diminati', 'ketika', 'sudah', 'diresmikan', 'karena', 'cepat', 'dan', 'tepat', 'waktu', '.']","['bik, pengalaman ini masih belum disamakan dengan pengalaman kalau sudah padat dan sesak. saya yakin mrt ini akan jadi model transportasi yang diminati ketika sudah diresmikan karena cepat dan tepat waktu.', 'bik, pengalaman ini masih belum disamakan dengan pengalaman kalau sudah padat dan sesak. saya yakin mrt ini akan jadi model transportasi yang diminati ketika sudah diresmikan karena cepat dan tepat waktu.']"
422,@q2h_ @handyani1202 Eh.. Junho dan Taehyun tarohan di antara mereka doang...Not a big deal lah..,BIIIIOBIIIIIIIIIIIIOBIBOOBIIIIOBIIOBIIIIIIOBIIIIIIOBIOBIIIIIOBIIIIIOBIIIIBOOBIIOBOBIIOBIIIOBIIBO,"['@q2h_ @handyani1202 Eh.. Junho dan Taehyun tarohan di antara mereka doang...Not a big deal lah..'
 list(['@q2h_', '@handyani1202', 'Eh', '.', 'Junho', 'dan', 'Taehyun', 'tarohan', 'di', 'antara', 'mereka', 'doang', '.', 'Not', 'a', 'big', 'deal', 'lah', '.'])]","['un', 'un', 'id', 'un', 'un', 'id', 'un', 'id', 'id', 'id', 'id', 'id', 'un', 'en', 'en', 'en', 'en', 'id', 'un']","['@q2h_', '@handyani1202', 'eh', '.', 'junho', 'dan', 'taehyun', 'taruhan', 'di', 'antara', 'mereka', 'saja', '.', 'not', 'a', 'big', 'deal', 'lah', '.']","['@q2h_ @handyani1202 eh. junho dan taehyun taruhan di antara mereka saja. bukan masalah besar lah.', '@q2h_ @handyani1202 eh. junho dan taehyun taruhan di antara mereka saja. bukan masalah besar lah.']"
423,"@cakeniessuga marsyaa 03l , manggilnya pake kak or not ?",BIIIIIIIIIIIIOBIIIIIIOBIIOBOBIIIIIIIIIOBIIIOBIIOBIOBIIOB,"['@cakeniessuga marsyaa 03l , manggilnya pake kak or not ?'
 list(['@cakeniessuga', 'marsyaa', '03l', ',', 'manggilnya', 'pake', 'kak', 'or', 'not', '?'])]","['un', 'un', 'un', 'un', 'id', 'id', 'id', 'en', 'en', 'un']","['@cakeniessuga', 'marsyaa', '03l', ',', 'panggilnya', 'pakai', 'kak', 'or', 'not', '?']","['@cakeniessuga marsyaa 03l , panggilnya pake kak atau tidak ?', '@cakeniessuga marsyaa 03l , panggilnya pake kak atau tidak ?']"
424,"art is not illegal @ Pasar Tasik Kebon Jahe, Cideng https://t.co/6qkjRQz3oN",BIIOBIOBIIOBIIIIIIOBOBIIIIOBIIIIIIIIIIIIIIIBOBIIIIIOBIIIIIIIIIIIIIIIIIIIIII,"['art is not illegal @ Pasar Tasik Kebon Jahe, Cideng https://t.co/6qkjRQz3oN'
 list(['art', 'is', 'not', 'illegal', '@', 'Pasar', 'Tasik Kebon Jahe', ',', 'Cideng', 'https://t.co/6qkjRQz3oN'])]","['en', 'en', 'en', 'en', 'en', 'id', 'un', 'un', 'un', 'un']","['art', 'is', 'not', 'illegal', 'at', 'pasar', 'tasik kebon jahe', ',', 'cideng', 'https://t.co/6qkjRQz3oN']","['seni tidak ilegal @ pasar tasik kebon jahe, cideng https://t.co/6qkjRQz3oN', 'seni tidak ilegal @ pasar tasik kebon jahe, cideng https://t.co/6qkjRQz3oN']"
425,"@detikcom Katanya ""itu urusan pribadi"".... Well ini bukan cuma masalah duit... tapi ""pengisian jabatan di Kementrian Agama"" nya itu jadi pertanyaan besar.... ""Jadi ada acara isi2 jabatan gitu ya?""",BIIIIIIIIOBIIIIIIOBBIIOBIIIIIOBIIIIIIBBOOOOBIIIOBIIOBIIIIOBIIIOBIIIIIIOBIIIBOOOBIIIOBBIIIIIIIIOBIIIIIIOBIOBIIIIIIIIIOBIIIIBOBIIOBIIOBIIIOBIIIIIIIIIOBIIIIBOOOOBBIIIOBIIOBIIIIOBIIIOBIIIIIIOBIIIOBIBB,"['@detikcom Katanya ""itu urusan pribadi"".... Well ini bukan cuma masalah duit... tapi ""pengisian jabatan di Kementrian Agama"" nya itu jadi pertanyaan besar.... ""Jadi ada acara isi2 jabatan gitu ya?""'
 list(['@detikcom', 'Katanya', '""', 'itu', 'urusan', 'pribadi', '""', '.', 'Well', 'ini', 'bukan', 'cuma', 'masalah', 'duit', '.', 'tapi', '""', 'pengisian', 'jabatan', 'di', 'Kementrian', 'Agama', '""', 'nya', 'itu', 'jadi', 'pertanyaan', 'besar', '.', '""', 'Jadi', 'ada', 'acara', 'isi2', 'jabatan', 'gitu', 'ya', '?', '""'])]","['un', 'un', 'un', 'id', 'id', 'id', 'un', 'un', 'en', 'id', 'id', 'id', 'id', 'id', 'un', 'id', 'un', 'id', 'id', 'id', 'id', 'id', 'un', 'id', 'id', 'id', 'id', 'id', 'un', 'un', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'un', 'un']","['@detikcom', 'katanya', '""', 'itu', 'urusan', 'pribadi', '""', '.', 'well', 'ini', 'bukan', 'cuma', 'masalah', 'duit', '.', 'tapi', '""', 'pengisian', 'jabatan', 'di', 'kementrian', 'agama', '""', 'nya', 'itu', 'jadi', 'pertanyaan', 'besar', '.', '""', 'jadi', 'ada', 'acara', 'isi-isi', 'jabatan', 'begitu', 'ya', '?', '""']","['@detikcom katanya ""itu urusan pribadi"". baik ini bukan cuma masalah duit. tapi ""pengisian jabatan di kementrian agama"" nya itu jadi pertanyaan besar. ""jadi ada acara isi-isi jabatan gitu ya?""', '@detikcom katanya ""itu urusan pribadi"". baik ini bukan cuma masalah duit. tapi ""pengisian jabatan di kementrian agama"" nya itu jadi pertanyaan besar. ""jadi ada acara isi-isi jabatan gitu ya?""']"
426,"Morning Quotes ..""Setiap yg bertahan tidak ingin kehilangan, bila sudah menjaganya dengan baik tetapi tetap hilang, berarti itu bukan yg terbaik"".."" Do not affraid with an army of lion led by a sheep, be affraid with an army sheep led by a lion ""..Have a Best TuesDay...!!! https://t.co/GsaU6THejC",BIIIIIIOBIIIIIOBOBBIIIIIOBIOBIIIIIIIOBIIIIOBIIIIOBIIIIIIIIIBOBIIIOBIIIIOBIIIIIIIIIOBIIIIIOBIIIOBIIIIIOBIIIIOBIIIIIBOBIIIIIIOBIIOBIIIIOBIOBIIIIIIBBOBOBIOBIIOBIIIIIIOBIIIOBIOBIIIOBIOBIIIOBIIOBIOBOBIIIIBOBIOBIIIIIIOBIIIOBIOBIIIOBIIIIOBIIOBIOBOBIIIOBBOBIIIOBOBIIIOBIIIIIIBOOBOOOBIIIIIIIIIIIIIIIIIIIIII,"['Morning Quotes ..""Setiap yg bertahan tidak ingin kehilangan, bila sudah menjaganya dengan baik tetapi tetap hilang, berarti itu bukan yg terbaik"".."" Do not affraid with an army of lion led by a sheep, be affraid with an army sheep led by a lion ""..Have a Best TuesDay...!!! https://t.co/GsaU6THejC'
 list(['Morning', 'Quotes', '.', '""', 'Setiap', 'yg', 'bertahan', 'tidak', 'ingin', 'kehilangan', ',', 'bila', 'sudah', 'menjaganya', 'dengan', 'baik', 'tetapi', 'tetap', 'hilang', ',', 'berarti', 'itu', 'bukan', 'yg', 'terbaik', '""', '.', '""', 'Do', 'not', 'affraid', 'with', 'an', 'army', 'of', 'lion', 'led', 'by', 'a', 'sheep', ',', 'be', 'affraid', 'with', 'an', 'army', 'sheep', 'led', 'by', 'a', 'lion', '""', '.', 'Have', 'a', 'Best', 'TuesDay', '.', '!', 'https://t.co/GsaU6THejC'])]","['en', 'en', 'un', 'un', 'id', 'id', 'id', 'id', 'id', 'id', 'un', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'un', 'id', 'id', 'id', 'id', 'id', 'un', 'un', 'un', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'un', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'un', 'un', 'en', 'en', 'en', 'en', 'un', 'un', 'un']","['morning', 'quotes', '.', '""', 'setiap', 'yang', 'bertahan', 'tidak', 'ingin', 'kehilangan', ',', 'bila', 'sudah', 'menjaganya', 'dengan', 'baik', 'tetapi', 'tetap', 'hilang', ',', 'berarti', 'itu', 'bukan', 'yang', 'terbaik', '""', '.', '""', 'do', 'not', 'afraid', 'with', 'an', 'army', 'of', 'lion', 'led', 'by', 'a', 'sheep', ',', 'be', 'afraid', 'with', 'an', 'army', 'sheep', 'led', 'by', 'a', 'lion', '""', '.', 'have', 'a', 'best', 'tuesday', '.', '!', 'https://t.co/GsaU6THejC']","['kutipan pagi. ""setiap yang bertahan tidak ingin kehilangan, bila sudah menjaganya dengan baik tetapi tetap hilang, berarti itu bukan yang terbaik""."" jangan takut dengan pasukan singa yang dipimpin oleh domba, takutlah dengan pasukan domba yang dipimpin oleh singa "". semoga hari selasa mu menyenangkan.! https://t.co/GsaU6THejC', 'kutipan pagi. ""setiap yang bertahan tidak ingin kehilangan, bila sudah menjaganya dengan baik tetapi tetap hilang, berarti itu bukan yang terbaik""."" jangan takut dengan pasukan singa yang dipimpin oleh domba, takutlah dengan pasukan domba yang dipimpin oleh singa "". semoga hari selasa mu menyenangkan.! https://t.co/GsaU6THejC']"
427,"@sefianaa ""Jalanan lagi gak well"" wkwkwkwk ngakak sm kosakata ini",BIIIIIIIIOBBIIIIIIOBIIIOBIIOBIIIBOBIIIIIIIOBIIIIIOBIOBIIIIIIIOBII,"['@sefianaa ""Jalanan lagi gak well"" wkwkwkwk ngakak sm kosakata ini'
 list(['@sefianaa', '""', 'Jalanan', 'lagi', 'gak', 'well', '""', 'wkwkwkwk', 'ngakak', 'sm', 'kosakata', 'ini'])]","['un', 'un', 'un', 'id', 'id', 'en', 'un', 'un', 'id', 'id', 'id', 'id']","['@sefianaa', '""', 'jalanan', 'lagi', 'tidak', 'well', '""', 'wkwkwkwk', 'ketawa', 'sama', 'kosakata', 'ini']","['@sefianaa ""jalanan lagi tidak baik"" wkwkwkwk ketawa sama kosakata ini', '@sefianaa ""jalanan lagi tidak baik"" wkwkwkwk ketawa sama kosakata ini']"
428,"@F_OllaJKT48 Ada sirkuitnya kan buat ngedrift atau latian aja, kenapa ngga cobain dulu. Ngga mungkin kan ditilang disitu. Sepertinya banyak juga loh yang penasaran. Why not(?)",BIIIIIIIIIIIOBIIOBIIIIIIIIIOBIIOBIIIOBIIIIIIIOBIIIOBIIIIIOBIIBOBIIIIIOBIIIOBIIIIIOBIIIBOBIIIOBIIIIIIOBIIOBIIIIIIIOBIBIIIBOBIIIIIIIIIOBIIIIIOBIIIOBIIOBIIIOBIIIIIIIIBOBIIOBIIBBB,"['@F_OllaJKT48 Ada sirkuitnya kan buat ngedrift atau latian aja, kenapa ngga cobain dulu. Ngga mungkin kan ditilang disitu. Sepertinya banyak juga loh yang penasaran. Why not(?)'
 list(['@F_OllaJKT48', 'Ada', 'sirkuitnya', 'kan', 'buat', 'ngedrift', 'atau', 'latian', 'aja', ',', 'kenapa', 'ngga', 'cobain', 'dulu', '.', 'Ngga', 'mungkin', 'kan', 'ditilang', 'di', 'situ', '.', 'Sepertinya', 'banyak', 'juga', 'loh', 'yang', 'penasaran', '.', 'Why', 'not', '(', '?', ')'])]","['un', 'id', 'id', 'id', 'id', 'en', 'id', 'id', 'id', 'un', 'id', 'id', 'id', 'id', 'un', 'id', 'id', 'id', 'id', 'id', 'id', 'un', 'id', 'id', 'id', 'un', 'id', 'id', 'un', 'en', 'en', 'un', 'un', 'un']","['@F_OllaJKT48', 'ada', 'sirkuitnya', 'kan', 'buat', 'drift', 'atau', 'latihan', 'saja', ',', 'kenapa', 'tidak', 'cobain', 'dulu', '.', 'tidak', 'mungkin', 'kan', 'ditilang', 'di', 'situ', '.', 'sepertinya', 'banyak', 'juga', 'loh', 'yang', 'penasaran', '.', 'why', 'not', '(', '?', ')']","['@F_OllaJKT48 ada sirkuitnya kan buat melintas atau latihan saja, kenapa tidak cobain dulu. tidak mungkin kan ditilang di situ. sepertinya banyak juga loh yang penasaran. kenapa tidak(?)', '@F_OllaJKT48 ada sirkuitnya kan buat melintas atau latihan saja, kenapa tidak cobain dulu. tidak mungkin kan ditilang di situ. sepertinya banyak juga loh yang penasaran. kenapa tidak(?)']"
429,@ameliarizq Kau tak tau betapa rapuhnya aku......You sing you lose..You not sing you kudet,BIIIIIIIIIIOBIIOBIIOBIIOBIIIIIOBIIIIIIIOBIIBOOOOOBIIOBIIIOBIIOBIIIBOBIIOBIIOBIIIOBIIOBIIII,"['@ameliarizq Kau tak tau betapa rapuhnya aku......You sing you lose..You not sing you kudet'
 list(['@ameliarizq', 'Kau', 'tak', 'tau', 'betapa', 'rapuhnya', 'aku', '.', 'You', 'sing', 'you', 'lose', '.', 'You', 'not', 'sing', 'you', 'kudet'])]","['un', 'id', 'id', 'id', 'id', 'id', 'id', 'un', 'en', 'en', 'en', 'en', 'un', 'en', 'en', 'en', 'en', 'un']","['@ameliarizq', 'kau', 'tak', 'tahu', 'betapa', 'rapuhnya', 'aku', '.', 'you', 'sing', 'you', 'lose', '.', 'you', 'not', 'sing', 'you', 'kudet']","['@ameliarizq kau tak tau betapa rapuhnya aku. kamu menyanyi kamu kalah. kamu tidak menyanyi kamu kudet', '@ameliarizq kau tak tau betapa rapuhnya aku. kamu menyanyi kamu kalah. kamu tidak menyanyi kamu kudet']"
430,@dinadimu @arieparikesit Ga enak lagi khan? Coret aja tempat itu udah. Not worth your money dan capeknya ke sana.,BIIIIIIIIOBIIIIIIIIIIIIIOBIOBIIIOBIIIOBIIIBOBIIIIOBIIOBIIIIIOBIIOBIIIBOBIIOBIIIIOBIIIOBIIIIOBIIOBIIIIIIIOBIOBIIIB,"['@dinadimu @arieparikesit Ga enak lagi khan? Coret aja tempat itu udah. Not worth your money dan capeknya ke sana.'
 list(['@dinadimu', '@arieparikesit', 'Ga', 'enak', 'lagi', 'khan', '?', 'Coret', 'aja', 'tempat', 'itu', 'udah', '.', 'Not', 'worth', 'your', 'money', 'dan', 'capeknya', 'ke', 'sana', '.'])]","['un', 'un', 'id', 'id', 'id', 'id', 'un', 'un', 'id', 'id', 'id', 'id', 'un', 'en', 'en', 'en', 'en', 'id', 'id', 'id', 'id', 'un']","['@dinadimu', '@arieparikesit', 'tidak', 'enak', 'lagi', 'kan', '?', 'coret', 'saja', 'tempat', 'itu', 'sudah', '.', 'not', 'worth', 'your', 'money', 'dan', 'lelahnya', 'ke', 'sana', '.']","['@dinadimu @arieparikesit tidak enak lagi kan? coret saja tempat itu udah. tidak sepadan dengan uang kamu dan lelahnya ke sana.', '@dinadimu @arieparikesit tidak enak lagi kan? coret saja tempat itu udah. tidak sepadan dengan uang kamu dan lelahnya ke sana.']"
431,"Inget bgt inget. Dulu jaman sekolah. Pas kelas 10. Baru naik tangga sekolah kedengeran sayup2 org main gitar sambil nyanyi ""slip back out of whack at your best. It's a nightmare...."" well i never get wrong when adore in something. LOL",BIIIIOBIIOBIIIIBOBIIIOBIIIIOBIIIIIIBOBIIOBIIIIOBIBOBIIIOBIIIOBIIIIIOBIIIIIIOBIIIIIIIIIOBIIIIIOBIIOBIIIOBIIIIOBIIIIIOBIIIIIOBBIIIOBIIIOBIIOBIOBIIIIOBIOBIIIOBIIIBOBIIIOBOBIIIIIIIIBOOOBOBIIIOBOBIIIIOBIIOBIIIIOBIIIOBIIIIOBIOBIIIIIIIIBOBII,"['Inget bgt inget. Dulu jaman sekolah. Pas kelas 10. Baru naik tangga sekolah kedengeran sayup2 org main gitar sambil nyanyi ""slip back out of whack at your best. It\'s a nightmare...."" well i never get wrong when adore in something. LOL'
 list(['Inget', 'bgt', 'inget', '.', 'Dulu', 'jaman', 'sekolah', '.', 'Pas', 'kelas', '10', '.', 'Baru', 'naik', 'tangga', 'sekolah', 'kedengeran', 'sayup2', 'org', 'main', 'gitar', 'sambil', 'nyanyi', '""', 'slip', 'back', 'out', 'of', 'whack', 'at', 'your', 'best', '.', ""It's"", 'a', 'nightmare', '.', '""', 'well', 'i', 'never', 'get', 'wrong', 'when', 'adore', 'in', 'something', '.', 'LOL'])]","['id', 'id', 'id', 'un', 'id', 'id', 'id', 'un', 'id', 'id', 'un', 'un', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'un', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'un', 'en', 'en', 'en', 'un', 'un', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'un', 'en']","['ingat', 'sangat', 'ingat', '.', 'dulu', 'zaman', 'sekolah', '.', 'pas', 'kelas', '10', '.', 'baru', 'naik', 'tangga', 'sekolah', 'kedengeran', 'sayup-sayup', 'orang', 'main', 'gitar', 'sambil', 'nyanyi', '""', 'slip', 'back', 'out', 'of', 'whack', 'at', 'your', 'best', '.', 'it is', 'a', 'nightmare', '.', '""', 'well', 'i', 'never', 'get', 'wrong', 'when', 'adore', 'in', 'something', '.', 'lol']","['ingat sangat ingat. dulu zaman sekolah. pas kelas 10. baru naik tangga sekolah kedengeran sayup-sayup orang main gitar sambil nyanyi ""slip back out of whack at your best. It\'s a nightmare"" baik saya tidak pernah salah ketika memuja sesuatu. lol', 'ingat sangat ingat. dulu zaman sekolah. pas kelas 10. baru naik tangga sekolah kedengeran sayup-sayup orang main gitar sambil nyanyi ""slip back out of whack at your best. It\'s a nightmare"" baik saya tidak pernah salah ketika memuja sesuatu. lol']"
432,"Praise The Lord Almighty! Terima kasih Semesta yang ramah dan agung. Masih mempercayakan tugas ini kepada saya.  ""Management of Low Back Pain"" & ""Management of Knee Pain"" yang kemarin diselenggarakan di The Yoga... https://t.co/ALFBJCUeRu",BIIIIIOBIIIIIIIOBIIIIIIIBOBIIIIIIIIIIIOBIIIIIIOBIIIOBIIIIOBIIOBIIIIBOBIIIIOBIIIIIIIIIIIIOBIIIIOBIIOBIIIIIOBIIIBOOBBIIIIIIIIIOBIOBIIOBIIIOBIIIBOBOBBIIIIIIIIIOBIOBIIIOBIIIBOBIIIOBIIIIIIOBIIIIIIIIIIIIIIOBIOBIIIIIIIBOOOBIIIIIIIIIIIIIIIIIIIIII,"['Praise The Lord Almighty! Terima kasih Semesta yang ramah dan agung. Masih mempercayakan tugas ini kepada saya.  ""Management of Low Back Pain"" & ""Management of Knee Pain"" yang kemarin diselenggarakan di The Yoga... https://t.co/ALFBJCUeRu'
 list(['Praise', 'The Lord', 'Almighty', '!', 'Terima kasih', 'Semesta', 'yang', 'ramah', 'dan', 'agung', '.', 'Masih', 'mempercayakan', 'tugas', 'ini', 'kepada', 'saya', '.', '""', 'Management', 'of', 'Low', 'Back', 'Pain', '""', '&', '""', 'Management', 'of', 'Knee', 'Pain', '""', 'yang', 'kemarin', 'diselenggarakan', 'di', 'The Yoga', '.', 'https://t.co/ALFBJCUeRu'])]","['en', 'en', 'en', 'un', 'id', 'id', 'id', 'id', 'id', 'id', 'un', 'id', 'id', 'id', 'id', 'id', 'id', 'un', 'un', 'en', 'en', 'en', 'en', 'en', 'un', 'un', 'un', 'en', 'en', 'en', 'en', 'un', 'id', 'id', 'id', 'id', 'un', 'un', 'un']","['praise', 'the lord', 'almighty', '!', 'terima kasih', 'semesta', 'yang', 'ramah', 'dan', 'agung', '.', 'masih', 'mempercayakan', 'tugas', 'ini', 'kepada', 'saya', '.', '""', 'management', 'of', 'low', 'back', 'pain', '""', '&', '""', 'management', 'of', 'knee', 'pain', '""', 'yang', 'kemarin', 'diselenggarakan', 'di', 'the yoga', '.', 'https://t.co/ALFBJCUeRu']","['puji tuhan yang maha kuasa! terima kasih semesta yang ramah dan agung. masih mempercayakan tugas ini kepada saya.  ""manajemen nyeri punggung"" & ""manajemen nyeri lutut"" yang kemarin diselenggarakan di the yoga. https://t.co/ALFBJCUeRu', 'puji tuhan yang maha kuasa! terima kasih semesta yang ramah dan agung. masih mempercayakan tugas ini kepada saya.  ""manajemen nyeri punggung"" & ""manajemen nyeri lutut"" yang kemarin diselenggarakan di the yoga. https://t.co/ALFBJCUeRu']"
433,"Not talking about the political content, tapi konsep kontennya sendiri keren lho ini! https://t.co/OQVd7RXEsh",BIIOBIIIIIIOBIIIIOBIIIIIIIIIIIIOBIIIIIIBOBIIIOBIIIIIOBIIIIIIIIOBIIIIIIOBIIIIOBIIOBIIBOBIIIIIIIIIIIIIIIIIIIIII,"['Not talking about the political content, tapi konsep kontennya sendiri keren lho ini! https://t.co/OQVd7RXEsh'
 list(['Not', 'talking', 'about', 'the political', 'content', ',', 'tapi', 'konsep', 'kontennya', 'sendiri', 'keren', 'lho', 'ini', '!', 'https://t.co/OQVd7RXEsh'])]","['en', 'en', 'en', 'en', 'en', 'un', 'id', 'id', 'id', 'id', 'id', 'un', 'id', 'un', 'un']","['not', 'talking', 'about', 'the political', 'content', ',', 'tapi', 'konsep', 'kontennya', 'sendiri', 'keren', 'lho', 'ini', '!', 'https://t.co/OQVd7RXEsh']","['tidak berbicara tentang konten politik, tapi konsep kontennya sendiri keren lho ini! https://t.co/OQVd7RXEsh', 'tidak berbicara tentang konten politik, tapi konsep kontennya sendiri keren lho ini! https://t.co/OQVd7RXEsh']"
434,@educationfess ada photography omg,BIIIIIIIIIIIIIOBIIOBIIIIIIIIIIOBII,"['@educationfess ada photography omg'
 list(['@educationfess', 'ada', 'photography', 'omg'])]","['un', 'id', 'en', 'en']","['@educationfess', 'ada', 'photography', 'omg']","['@educationfess ada fotografi omg', '@educationfess ada fotografi omg']"
435,Missed Calls oleh Ryan Oakes.https://t.co/90iWQEvzbX,BIIIIIOBIIIIOBIIIOBIIIIIIIIIOBIIIIIIIIIIIIIIIIIIIIII,"['Missed Calls oleh Ryan Oakes.https://t.co/90iWQEvzbX'
 list(['Missed', 'Calls', 'oleh', 'Ryan Oakes', 'https://t.co/90iWQEvzbX'])]","['en', 'en', 'id', 'un', 'un']","['missed', 'calls', 'oleh', 'ryan oakes', 'https://t.co/90iWQEvzbX']","['panggilan tidak terjawab oleh ryan oakes. https://t.co/90iWQEvzbX', 'panggilan tidak terjawab oleh ryan oakes. https://t.co/90iWQEvzbX']"
